id,is_iceberg
8e16308d,0.000009
10d97d10,0.014372
862a2dd5,0.574592
45d7cd09,0.000000
daef67d6,0.997778
40b9f916,0.011109
c17dc729,0.610665
d008e04f,0.979668
a5a6fe15,0.668845
e9ce7834,0.000000
518a5aeb,0.993316
fd6e49ab,0.087795
35ef2d54,0.053018
be1f3e73,0.989865
013825b7,0.424403
c48b752b,0.167135
a0f39ace,0.198813
800aff52,0.143200
e0eb259a,0.728737
404bdcc5,0.733553
9be770cc,0.273912
e002bdfa,0.123359
511f8764,0.632783
d41e40d8,0.670364
ff846aa6,0.521820
c261a419,0.523005
c3358fec,0.606273
62972972,0.658426
3f15e6a3,0.240827
f239dd72,0.010984
e9d815ef,0.534976
568085b5,0.000017
80708782,0.825579
a578b01b,0.994952
04b81012,0.000249
3fbd3a3e,0.000076
536bc047,0.994798
6905e82d,0.181599
352b0ab0,0.745599
205506f4,0.001098
b4075da1,0.000021
0132c59d,0.004670
5c471255,0.850960
b9ee0383,0.995029
aee38fe1,0.000000
93eda776,0.004371
d65ee363,0.464206
7e6785d9,0.000745
c006cf82,0.059948
197f9050,0.991994
efce51fc,0.000168
d8dd1b33,0.000047
ca5bae71,0.006376
66eba58c,0.869082
e080fee1,0.000504
9626a2b5,0.164184
c0298b7d,0.870814
80f17a8d,0.000000
fefe71e5,0.000110
92a45990,0.279483
8e922071,0.652225
d5952199,0.003319
3c56cf59,0.548114
5b677f30,0.999682
70986e85,0.488962
ee110bda,0.114254
e7b4d317,0.513753
f59f29f5,0.087883
3d1e179e,0.011606
4e9c76d9,0.333226
5b5d407e,0.000281
bb4d8184,0.599087
5f5ad493,0.305978
a304ae2e,0.000000
ac337f79,0.335228
e00e495a,0.083546
71477bcf,0.220722
22ed2916,0.577402
05fdb1ce,0.000000
4c5e56dd,0.000004
fab2df1f,0.000000
afe6a1d1,0.005241
fa03ba13,0.447718
663dd2bf,0.528241
5d3aa488,0.000000
11d63814,0.000757
11ac5623,0.367866
dd28b028,0.000267
bf244975,0.667468
6a2fe659,0.001278
bd689e7a,0.326263
a7b21484,0.000695
06626706,0.000032
2fcb2613,0.537890
1ee7f506,0.726366
c462096f,0.015159
59b91711,0.000074
148ad313,0.100942
a04c148d,0.628259
142d14f3,0.999620
0dccef06,0.504212
bf9dea3e,0.997608
121ec728,0.000788
25ea1800,0.000000
024bed49,0.024884
771a9bc9,0.023889
8b2562e0,0.681601
fefe0db6,0.000000
a6cc8fa1,0.869909
fe33ce5b,0.001589
c11a6fd5,0.990389
69152132,0.451917
dd54beb5,0.991683
46d8944e,0.000000
f278cc6a,0.191522
9cba91e4,0.173486
37e80ad8,0.000002
6247d06a,0.079224
0bb564ea,0.072882
f8802638,0.677890
cb77c1d4,0.643808
edcad79c,0.693558
ade84952,0.000000
e9a4a8f7,0.032656
8c3c9c0b,0.000002
c105af7a,0.000025
64a96816,0.030292
d435722b,0.000160
f8c2c17d,0.166800
30b0c5a1,0.704609
a241eee2,0.991466
577af3a1,0.499082
b1e49a9f,0.668924
49eff60f,0.212858
171ffc36,0.061903
2dbb2931,0.662904
851f9ad8,0.000084
ef787241,0.258404
3ed46d9b,0.554587
61a96458,0.981602
a0eb8b65,0.633669
8058e7e7,0.081099
5d0969c3,0.972848
06dc5d13,0.994962
614d8fdf,0.013577
068ace8d,0.983808
55bd7491,0.424568
59db8d78,0.018386
ee9ba395,0.549487
3833c332,0.000000
f9c56480,0.617742
35041821,0.000000
67426d52,0.022953
f2eba496,0.000059
cfc6b272,0.572096
be6e6157,0.024070
060762c6,0.147784
28e5c819,0.557995
165b73a3,0.563477
1a16ebf2,0.141754
c76353ea,0.788327
c56aab52,0.061120
19ba105e,0.008152
4ccf1d67,0.220169
d3f00ca5,0.000090
dc366696,0.995139
11ddfec4,0.762158
71036847,0.000000
9108a260,0.002324
812d2c7d,0.336078
601d54b4,0.000068
2a21ddce,0.652389
e03f632f,0.000023
27c1c4f4,0.020858
9929fc67,0.277854
cc5b496e,0.000687
9ec5c0b5,0.000028
5fa292a8,0.599731
d0e35d53,0.641710
cfc89ddf,0.017365
fd3916f4,0.999320
019ab715,0.000000
d0a7830b,0.005238
2e1acd63,0.897728
c5810152,0.944597
8dae1e77,0.465125
afe44c59,0.415217
ac640b5a,0.100489
5c47f5bc,0.000000
2e5e1053,0.000163
e30d5450,0.021544
0de92cf0,0.000562
e97daf2c,0.192857
5bcc2bf5,0.000000
d347d81e,0.004445
2799f5cd,0.000145
ce4b96f7,0.000751
a6365299,0.592885
6eb86fb2,0.000234
d1384eb4,0.088860
66c3ab6a,0.097626
9be981c9,0.998974
e5fc3dd4,0.647535
fd3f01fc,0.997998
5fbb0aa0,0.998662
6968f510,0.191347
7509aad8,0.989596
9cf9c8ce,0.565442
157c589d,0.003989
fcc51d2f,0.317222
6852ee69,0.054875
8a388b27,0.405626
e3b1fdd6,0.991697
1d644f91,0.485682
893a7d79,0.971725
9ef2d53f,0.595833
eaea1243,0.682577
2d210670,0.001395
b04329c3,0.351966
1d88e97d,0.998145
e5c8ae65,0.535152
841810cd,0.000474
187a1e4b,0.015154
24f8bc83,0.131432
071678c5,0.638244
3121517d,0.326324
62db6263,0.000000
4b6fe0a5,0.021435
016588cd,0.992042
e47db8cd,0.028595
6009575c,0.031180
59d093d3,0.406565
b3edce17,0.333772
77cb2808,0.357691
b318189f,0.652974
eb804bc3,0.131007
27af98c1,0.528115
75bbd171,0.467740
26a7450a,0.531687
9f96c645,0.000000
f295285a,0.601218
1861ae59,0.051860
320e2661,0.001499
48b64c84,0.397954
596115ad,0.490969
24c5d2ad,0.221063
513481e4,0.618417
679ca3d6,0.157359
550511fc,0.944317
33ad621e,0.444667
a7cd4c8b,0.009002
942ce002,0.467896
4a33d600,0.081064
52512da4,0.077141
199d9dd5,0.000000
910c7a11,0.694224
2dc4b47e,0.006914
067c0baa,0.003521
66ec0485,0.000280
93e203f1,0.999729
1eae71e0,0.591948
9a320603,0.000001
97c75edc,0.984760
e3a3993c,0.343909
03647606,0.994862
b5758e75,0.003190
cb341897,0.670607
80a1d2ad,0.113729
f2afc45e,0.297034
e2e037d3,0.000637
d8513bb1,0.997361
2bb05740,0.997172
568eee1e,0.042421
48073219,0.604294
52770a14,0.119832
bb78aa77,0.131201
d2041d74,0.547732
0c650b7b,0.149316
3ed634b4,0.987415
4e7ef4d3,0.000000
dc676914,0.000000
9ef182ba,0.243485
19456254,0.001638
45c7e999,0.725722
1e5f187e,0.633895
8372c5dc,0.666062
0a113574,0.047234
22ac144f,0.076281
82a0baaa,0.588335
fb9c0a38,0.998284
586d1724,0.656324
42491e8b,0.371271
32d8d667,0.091918
2d658824,0.998016
79e58200,0.066041
50e426df,0.000165
71d908c0,0.002501
1f275072,0.000098
a1bb2901,0.001246
6c99ed0b,0.571812
d8216f4c,0.000821
ebb34ef7,0.000000
0a71e0d1,0.000012
3bebe07a,0.994088
0de67b1a,0.535209
7409fd1a,0.002283
1e27c8fd,0.000000
65cfde78,0.683337
ab7841b4,0.366310
f5064f4e,0.195725
57457484,0.985954
5492eb34,0.000104
78dfcd52,0.000005
7dcfa04d,0.268599
0f7ccad8,0.074009
730b2296,0.371157
c1f05b03,0.866238
265ced3a,0.292854
92f976d4,0.943705
2ac16805,0.014743
b2de0386,0.018304
898f0d27,0.309306
b6d290df,0.375884
64bc67c4,0.000838
e54ee68e,0.003130
5f14e447,0.000000
9c736f77,0.135345
328fd096,0.152380
e8e9dfc3,0.005821
a3a85eeb,0.108363
d4b96d3f,0.455244
bb255043,0.001095
8696136a,0.281817
be23ea08,0.575440
777d00a2,0.000154
bc8d3476,0.000032
f6f8857d,0.254283
c57f13ef,0.772103
7aa6b7a3,0.289375
512c569c,0.579642
48b1c243,0.002626
75ff94ee,0.000008
c60f051c,0.200668
032b1bda,0.000016
77531032,0.661793
06210232,0.010759
d7418c1f,0.489574
e2e957ba,0.195309
566b0a76,0.001022
7c6691b5,0.000064
990a0ecd,0.086001
16914cc9,0.005741
e78a6709,0.979813
98aa34a8,0.395614
1908cc60,0.382780
81946709,0.226429
2fd07377,0.191739
d5c0e0d7,0.293181
58ec0c92,0.554230
3aeb362f,0.286203
147d59ab,0.454475
e0829262,0.006003
8b86d83e,0.000010
9a350af0,0.012025
aba1b542,0.000000
b0112ad5,0.000000
4ea094c0,0.001639
74964450,0.672744
e4a06bc9,0.001771
245ef22c,0.290438
828460e1,0.364632
fcbdad05,0.003610
50ff69e1,0.586862
28cf2057,0.019281
8ede8c69,0.000465
323458ef,0.056420
3c002c59,0.003464
24e5b88f,0.990623
a09d9139,0.998632
d0b1be68,0.643909
bcd22f87,0.000107
f90b1c41,0.328419
f14f533a,0.029534
acfaa4ff,0.000000
78e7617b,0.232089
febe6575,0.000000
5cd96fb8,0.674843
88027f9c,0.628413
388dd3bb,0.004641
8e6cf4d3,0.965952
0b2daf85,0.000000
63f51c56,0.000026
5b6305ad,0.068179
241c50cb,0.000000
495a6ed2,0.000259
b04bf998,0.000000
c55e7096,0.001383
2c9d1b48,0.000000
e20a003b,0.580448
33725817,0.998915
fe05fc09,0.016599
b9022c8f,0.013092
b5abb620,0.000000
e62b3eb0,0.017520
95812205,0.079967
209f8e41,0.000028
9bb3cd44,0.606899
86bf6810,0.470076
919cb6af,0.552886
8cabc104,0.760244
ca5fec7b,0.056361
01e7f145,0.609154
d2826f8e,0.000001
e584f028,0.549506
4bdcb525,0.587885
6b2bc3e9,0.499155
7a523e74,0.000050
1c3a420c,0.013830
8b383772,0.047096
c420c42d,0.000686
f0326766,0.520380
d67ae313,0.002927
7a00e52a,0.696738
fd60ce30,0.999671
d0de0afb,0.018899
5dab3243,0.999341
e82b326f,0.047789
96ca682f,0.001139
e7ba2cd2,0.013298
47f2fbed,0.000523
faac6b8d,0.072969
2eb785f3,0.038436
95f440be,0.103915
e735e243,0.888841
bd83f233,0.659834
e2315156,0.030808
07945467,0.000038
256daf6a,0.001041
70801a8b,0.000061
518578cb,0.068064
5e630a80,0.263091
b2df2187,0.936066
ff32d7dd,0.904118
5144d458,0.047694
f9f973c1,0.061167
ac65b2c5,0.998316
e5cece41,0.001256
cc9ca990,0.579744
2b771726,0.705976
fcea895a,0.038564
fd477a03,0.002376
4aa26de8,0.000001
9a842704,0.992963
b1bb19c4,0.005811
fc46a862,0.000000
e43d659f,0.259580
f344be4c,0.000000
31671342,0.085195
4d67ed4e,0.005020
1dd1c8e2,0.873378
ab08e37e,0.564165
c2924cd3,0.000044
fde48cdb,0.000047
3c7c170d,0.588098
ebeedf33,0.330488
6235d8b4,0.924497
73a8162b,0.007013
b37e2349,0.063067
0dbc58b1,0.518215
14741b3d,0.245620
fe1f82c2,0.999042
9a75c053,0.576666
581d8a32,0.000004
eedeabd8,0.775182
2208fecd,0.000121
b68c71e6,0.001151
dea2cdb7,0.089082
ff3401e1,0.000000
5ccfa32c,0.288049
15370256,0.031091
d81a82c6,0.686100
c78671c6,0.320663
7fbf3fc8,0.572243
de8159e7,0.052161
efcca249,0.000105
c3cdfd7c,0.281199
1fbae11c,0.588171
a78197b9,0.132191
9510487f,0.000157
11f770cd,0.252262
d2401c84,0.003236
781d4a78,0.984223
236f4be5,0.020445
df56ab4b,0.044306
ea825acf,0.015190
cf992e29,0.000014
66750962,0.211652
fa423857,0.013940
d6889deb,0.813465
e62ff090,0.000213
47acfd80,0.002708
b9f5efc5,0.000016
1a2a1f7f,0.000001
e8067065,0.032041
db61755b,0.558018
c97e4c01,0.965542
02538d0d,0.891447
9930fe8b,0.550510
1e053314,0.999726
247e0650,0.088384
a4eb05bf,0.000082
66ea133d,0.004294
3220362c,0.541937
67162075,0.000028
5af75025,0.000007
5dd87bb9,0.513654
010dc181,0.648763
40dbd0a9,0.554150
0c10fd9e,0.877660
39c38975,0.000067
20f60e12,0.008014
4fb6e67f,0.004226
d7d3e9fa,0.600130
787d0e9a,0.000001
7d92a013,0.001016
65f79253,0.989780
a20dfd11,0.001163
c04f50a0,0.171503
a007e147,0.998281
80e35877,0.529084
e3631e6a,0.012106
684fd7ec,0.004917
9dbdb2b8,0.000958
1768e4bb,0.046315
d84884d6,0.959687
838a14ae,0.610233
6e007f95,0.719863
6e0c3725,0.189678
d4c5252a,0.006112
209cba64,0.949721
1df44a05,0.643052
d925c0cc,0.436556
85981d62,0.000000
18b93e7f,0.008945
4936bb64,0.486988
d57686b7,0.000005
0d6d23b5,0.999438
3859bfa4,0.996986
2cfddca9,0.413307
32eebbf8,0.925109
79c40371,0.757850
f7f432f6,0.000089
d50e3a56,0.001855
b63bbdee,0.000007
de327375,0.665783
43a0d395,0.038594
db465006,0.420415
44809656,0.609402
3c72f288,0.845880
3f449132,0.997805
ec5d4a58,0.035775
49d62856,0.816318
b80fb15c,0.003649
368e304e,0.986632
f19bdd74,0.000115
b55e823c,0.073835
89dd11b9,0.000008
4286352d,0.000000
4b10a9dc,0.043333
3bdbb13c,0.012043
7e9f355f,0.000000
f420301b,0.728737
4e3c03ff,0.000573
3227e0ba,0.633187
d12d7771,0.012627
6616970c,0.681881
186ea788,0.125807
42867a33,0.981654
7ed03e02,0.355250
f24ce309,0.000000
18d7021a,0.000021
9a18807f,0.000431
a94b079b,0.521571
255c4f02,0.000000
93ba10ba,0.998850
95567789,0.009155
bb09a45b,0.000000
a972a7db,0.413288
2bd5da67,0.001186
7a43c51d,0.687081
29adcf10,0.009896
6742855f,0.007662
d20e49b2,0.039092
9f81771e,0.000511
de27fefb,0.088911
d18f6f0e,0.000294
69973737,0.017390
76509472,0.091889
57157f35,0.024422
72f5cc06,0.940932
19982389,0.459991
4ed21d3b,0.995635
5a0ca890,0.394070
65ea29c4,0.000010
b4f11fb6,0.997383
8836e0c8,0.000426
30456db6,0.139715
19174e69,0.555821
8baa045a,0.052416
bfc86919,0.678092
2f93bac6,0.027015
c44960f2,0.706224
b660e80e,0.000000
76411374,0.338377
839bbcfe,0.820859
bc8c483e,0.000012
d9577013,0.001276
b47fc3d2,0.990678
a57ef2a1,0.781799
d6908d52,0.001535
99814ee7,0.279819
0b6c4509,0.558842
095f1797,0.453348
7dd828c0,0.083820
764b4e82,0.000006
91ef8a0c,0.000018
a91ee052,0.237891
a01318ab,0.937117
325ad084,0.000174
2ceb258a,0.403273
a969eea6,0.000329
1a538ed3,0.000000
65e14f46,0.446901
77c165c3,0.004435
14c60c1d,0.998435
630360e8,0.984522
8d7026fa,0.280171
13964a63,0.655842
d0155b0f,0.005279
46afff48,0.978937
4868f534,0.621690
26743a5c,0.675534
ad50aaf3,0.000028
89cc4fce,0.007549
715785e6,0.000373
3d28a858,0.440750
ba36851a,0.298412
51ecc6ab,0.232168
b1ec4727,0.217235
040c5d78,0.000006
a8a77c55,0.816582
32f51fe6,0.000039
8ef7a06b,0.000014
838fafac,0.020744
7d0b89b1,0.346422
7d9636c4,0.467481
8d37529b,0.003952
5fd612ad,0.275742
323ca98d,0.365814
842d7d88,0.554059
c7529197,0.672678
3235b7ca,0.262935
2436a25b,0.537489
e6d8d670,0.008699
1c5a5a1f,0.412601
1c1d6c80,0.989749
9579aa49,0.228254
aeb95ac9,0.986761
db172beb,0.000002
ae2a516d,0.000058
63e579b1,0.071257
a49b42ff,0.206461
99fb914f,0.999231
d86b48d1,0.023091
6bca064a,0.998924
d3bc5515,0.998528
ded30e1d,0.093505
d88e4b44,0.014406
6f688a3c,0.410896
a98dcb63,0.000001
6d9d1eca,0.694500
51924408,0.000014
a8f910bb,0.997750
7f12814f,0.700767
cdcdc401,0.009919
5dea100e,0.904083
04738deb,0.000017
e4064b10,0.004355
c84df9ea,0.256824
ba8130e2,0.000000
7535f0cd,0.002253
c915f66c,0.080806
f0c360e7,0.000000
fed2396a,0.083848
5d58a277,0.020786
21279402,0.989718
873d8adc,0.993264
2fb68d77,0.212286
8fb1a67b,0.052479
fe8c6150,0.000041
c00db5d4,0.134829
2e3a38d3,0.855762
38464042,0.000015
58d4e224,0.000127
a7bfbc2a,0.000001
9cdcf947,0.995380
6c610fd4,0.515281
50fd58f2,0.177481
b093a813,0.072191
28f4e51e,0.000402
2d01ecdc,0.566515
290992c4,0.999121
e0f83a9b,0.000030
7cdbe05e,0.411125
2a33464b,0.623775
84521f2c,0.297246
a1d7e535,0.000000
f77a2b74,0.000005
f2c5216a,0.640335
b516302a,0.629699
564266ec,0.468738
56d23ee0,0.215371
8c9971b5,0.002184
fe75e357,0.544586
cfab3237,0.000035
f7258c56,0.012674
e79cb5cf,0.000018
efbb58a0,0.664904
ff8d6575,0.005091
cf6d0221,0.250636
b057a3cf,0.877842
d7aa3d66,0.999408
db1b3f2d,0.078385
9cfd7cd3,0.695994
0dc59065,0.106557
f2742949,0.983742
cfa8905d,0.040992
6bc7bb68,0.992051
df228195,0.255437
92b3fd07,0.577876
99181903,0.646262
17b47421,0.000255
54c58af0,0.119014
c533141a,0.000582
3a89f639,0.000000
2b9438cd,0.000064
de0fc4ea,0.587667
d0b4812d,0.426031
5ab3daa8,0.000000
3a205fb9,0.998598
81d06d13,0.601839
5b155890,0.392312
b7332f47,0.004217
13a49895,0.995332
a9dcaf7e,0.000020
daccb199,0.694696
0a31aaec,0.012142
effc32ab,0.395252
b9b1d1ae,0.394875
837567b0,0.006343
76364052,0.973160
614324a1,0.983537
3b20239f,0.343348
49054d2e,0.000023
59eea5d5,0.599214
eaa8408c,0.617194
3b3369f8,0.786121
06f7cf48,0.001198
99cae923,0.000137
c2b732c8,0.579076
5652b0eb,0.999366
033f2509,0.326307
d32b7520,0.649588
86bfefc7,0.041549
3279d1d5,0.133661
22221e9d,0.717856
9bdc1896,0.925516
49fa8e72,0.775357
d911954a,0.021041
16fcc6f5,0.420665
b5e8f248,0.234897
10f410ba,0.998800
fb702ee7,0.000617
a162448e,0.000000
2e757023,0.614670
877bcc05,0.764010
0dfcd873,0.997003
c4e06675,0.149340
a1c03878,0.040525
d187d757,0.235600
967875e8,0.000457
7fe478cb,0.705186
d43aa540,0.000071
964acdef,0.004257
d7ecc1b7,0.970287
a5b32893,0.044238
5b68a817,0.001691
8f374224,0.305647
8deced1c,0.000145
c5959db1,0.280318
d3c61d2b,0.000001
f4cb6420,0.622858
18b8670f,0.000011
777d03d6,0.998462
57b18759,0.115904
4843496a,0.468832
6156c963,0.125993
73165630,0.626950
53c49cf8,0.534158
1f2e9806,0.000011
5addc113,0.571913
35d2fbc5,0.092146
3a451e5b,0.000126
59b9eb6e,0.125811
f8669a86,0.270584
fa3ff835,0.000448
6e7e427b,0.041858
8b05e1a1,0.539700
ad3727d3,0.340069
8965e560,0.921193
821e0c31,0.000001
2b33b417,0.556180
acc4dd50,0.760710
4a0a5cd5,0.539271
21aa40fc,0.530366
1d91bf6e,0.148672
923910f8,0.000023
54c012c3,0.335803
00d366d6,0.687584
278627ff,0.637064
1372a58e,0.000016
4b4247a5,0.628626
0c496d3a,0.999120
d6774ba7,0.003938
814bc35f,0.015772
36497217,0.013898
c9a9bb5b,0.000000
ac07e085,0.003944
f806ebf1,0.934344
bd9dd604,0.000000
3679bbf9,0.577819
db1343a0,0.113436
679dd63b,0.000410
43eebf55,0.074435
74e2d160,0.999516
e09bc632,0.928126
1b2227be,0.077844
989685c7,0.601564
05ba66d2,0.998829
ed366c4e,0.806331
954f4238,0.016519
21f4f395,0.928571
127bda37,0.994870
ca5c432e,0.000001
4429971a,0.515125
a6179f95,0.000036
d0d5165e,0.658774
fe3f7d13,0.931669
66be84a3,0.061760
154d8985,0.000000
27260e05,0.020746
6c37d4ca,0.043757
69a6b224,0.000012
9d37a1ab,0.394189
5998bcf9,0.067130
1198c02c,0.578699
9b7c82ed,0.022896
4b335d8a,0.590280
9655bde5,0.000053
2df55cab,0.000277
97c45082,0.789269
a8ad8cd3,0.987857
591b8504,0.712781
4cfc4b39,0.013056
cf87475a,0.295527
ea222d2d,0.379206
f1266956,0.017581
c3bf1074,0.695931
92633d3e,0.000004
bfe11458,0.703879
f142d550,0.217312
03942109,0.145568
9381009e,0.996050
db9508e8,0.676806
dc61215b,0.000009
d7b962ae,0.625106
ac883af0,0.953863
a18d0c4a,0.042324
4b656126,0.649696
6adfd15a,0.015661
5ebfa034,0.599949
3363e0db,0.649338
852a432a,0.604013
6fa80d7a,0.274298
569c4651,0.359455
57422abf,0.728916
64c1438f,0.000264
0f7a771a,0.429322
cf68a502,0.623153
ebc580bb,0.000000
17d13500,0.219699
f1565d79,0.969768
e5ac1d27,0.008901
62339204,0.008904
49807b4a,0.553736
8935c7e2,0.000000
a561f2b4,0.035418
04387235,0.000005
04aac344,0.000000
54063004,0.005344
1b5e08dd,0.156467
6968282d,0.987948
281524f9,0.628543
fd553fc8,0.046940
e45f0b13,0.011873
b34a4ca2,0.000002
0dcd8be5,0.254400
c90f547a,0.000002
4c34de66,0.094728
a47f4d0f,0.000000
2a317a41,0.959936
b64c8598,0.375056
2bdbb188,0.051016
ccc89b62,0.251464
645ba2a0,0.991193
09e8a5e5,0.043760
be3a1e7a,0.170786
92d0180c,0.001053
2e8ae485,0.000611
007f8195,0.326535
2bc2e785,0.977769
baed3d4d,0.615077
fe9848ab,0.997729
426619f5,0.970911
6d129e11,0.545433
906e6124,0.637930
d96aba17,0.301454
2d18a140,0.975978
4b6c1a2b,0.972336
da62caad,0.026698
5a0cfeff,0.000006
befbb68e,0.001492
cad3b152,0.591426
d79fa5f7,0.269044
7462cddb,0.995649
0097d47d,0.151962
68d6335c,0.979780
9f81549c,0.001913
638d49b9,0.448323
51a50ebd,0.097771
95131535,0.021289
3c470d57,0.535638
845a97f7,0.049329
feed4566,0.012480
fb6a5915,0.000002
4d47e42c,0.040849
930bcf1b,0.384325
69aa8b45,0.000568
14c07f0b,0.628341
90e44340,0.462194
1b8f6a9e,0.209457
3552689b,0.000433
087c5094,0.033278
087e1232,0.288606
321e2099,0.973748
e08939b8,0.000006
e624f417,0.995406
93291138,0.100478
9c3c7962,0.175499
56c42675,0.820839
736c4009,0.538677
6a203662,0.575032
7e4ad586,0.000029
3aa99a38,0.000036
8c74137b,0.000002
b4181d37,0.425389
fc80eb35,0.571102
64e1b981,0.627338
1286ea75,0.000000
7d276b6e,0.098365
a386d706,0.998394
ec149576,0.001823
cd93b8c8,0.987772
a534e7e7,0.569801
ac9eb453,0.939415
90076078,0.535415
2cc7deb1,0.001481
8a1d8803,0.402806
ed549ef5,0.027207
52f93bc4,0.000955
87b26c7e,0.005133
8b4b736a,0.998540
51f1f1c1,0.520529
7ccb045d,0.997870
fc6879b6,0.000889
af01f762,0.000002
95e519dd,0.997568
7e83b19b,0.669305
a14f35c8,0.000009
a61cadc3,0.311429
1b769b14,0.997806
80c3cbdb,0.023737
843612fe,0.000001
59fcb7e0,0.166923
529593d3,0.998511
5898a695,0.977029
081c5fef,0.001777
517c5fab,0.000009
4daf7af0,0.000001
85b02f43,0.518175
2773053c,0.625412
8fbc896a,0.143508
3d6d6648,0.710571
bb671f69,0.698620
5332d0ac,0.623601
efdf6eff,0.000000
1f3e21c9,0.999462
4060450c,0.712727
1cd8282a,0.037809
22807879,0.011240
a30f4fb7,0.004983
2560cee9,0.000986
f85dfff6,0.036310
6fe4f47e,0.479498
69d6387a,0.997879
98842917,0.995760
fcc96959,0.997280
7e26baf0,0.996125
4d609734,0.000000
c96d08d2,0.566827
11b14d14,0.040027
22b68133,0.619458
65cb30aa,0.158585
80967ba7,0.110917
b54aef48,0.000275
020dfbda,0.056199
4de9c502,0.000070
e9f4af18,0.069812
04c7c4f2,0.544718
1ffbf411,0.333888
cc57c57b,0.022036
15373a40,0.989085
a992225a,0.012773
fbaf302b,0.554805
8339a6ca,0.995225
29d824f7,0.808518
659f11a0,0.537489
88fb9b4e,0.999230
db2d689d,0.001102
18da6fdd,0.431292
0c16c0ce,0.000000
7b7da3de,0.469211
a44e0e0f,0.020513
490e3fb1,0.004176
0ffe1475,0.294084
27efabd7,0.097996
3dcdfda3,0.500322
637da450,0.933014
16b64b9d,0.000132
c76b1927,0.523540
9126c78e,0.967460
ceea2fdf,0.773516
371c75e1,0.000001
dd09f50d,0.275059
73674456,0.951701
68d33c24,0.631502
f703b77f,0.057340
732d6b4f,0.999305
5085b269,0.536373
f42e8155,0.073441
7fd58dbd,0.585738
22666426,0.372729
4bae16b9,0.994997
a5953b7b,0.000000
720ddece,0.024626
e4fc697d,0.389912
e2e1df27,0.551103
42a1cc87,0.649075
7cd4c795,0.233900
912c11aa,0.001574
619f82b2,0.994966
a883693e,0.001705
6b810953,0.212214
7b8ec14a,0.000260
ce40c72a,0.542325
88d0e09f,0.010331
5be97bce,0.226335
26014fd2,0.000000
278008b7,0.974887
e8cf967c,0.002550
7045bc53,0.944736
da9cbaf4,0.148289
8d656494,0.005315
c55988d0,0.989473
780e1171,0.586411
13a31d5e,0.011730
1883e583,0.470679
5ee65141,0.000411
260e1d2e,0.007228
c874b041,0.000000
04f5386e,0.045856
e575d0c0,0.000003
44d63bf6,0.000101
5c4e9b0b,0.000280
eebcc3b6,0.524076
2f33c31e,0.046317
28f5f216,0.599570
bb368d74,0.004288
9dd66aea,0.015949
bf89449d,0.028522
de1b8020,0.365267
e9af758d,0.318179
64022bd4,0.999540
526789d8,0.000000
09025dbe,0.000397
115c6134,0.603213
ce6aa2b2,0.636724
b80c3064,0.852036
4e2762bd,0.000203
364242f4,0.625901
bd3a96f4,0.994329
73d09bf9,0.037221
86937a8c,0.496580
0969a0e4,0.033214
cfa4c867,0.000000
da1e5985,0.000000
dd22bfc6,0.002662
2fa1cecb,0.995864
4fde6327,0.560035
4457c5ae,0.707512
ad27be49,0.638794
ba21ffbe,0.398214
abd65309,0.000217
6e3587f9,0.169106
0e02c37f,0.034805
b3fbf138,0.000131
5d494001,0.587603
d5d660bf,0.000000
e4b67cb7,0.671332
2fbc6b02,0.985400
3ca0c3b2,0.528728
7af13b7c,0.000000
382198f0,0.000019
cdc5c9ed,0.000095
cca129c4,0.201814
be9a6bea,0.308271
0c2b9434,0.005080
15e0def7,0.020775
c193ae99,0.095759
42ec7df2,0.007475
917300c1,0.757541
29e487c8,0.216249
ff66dfbd,0.597508
1dfbef19,0.419755
ef8d5737,0.000006
5ac62625,0.002583
9eda83f8,0.492448
c5ff45a7,0.000032
8b031162,0.576303
11fa3e76,0.992518
93da94f9,0.514003
68e53103,0.795213
dc0dc7fe,0.318184
24e94921,0.002169
d392087f,0.000029
f5e7a1bc,0.118023
7b42399c,0.032056
9e2f2501,0.287121
88f7c9f8,0.547756
889ea184,0.000001
5e0d7a22,0.000009
80042bdf,0.385147
077b6c68,0.016992
006369ec,0.000002
0ef3db85,0.998096
187d1375,0.000554
19421236,0.000091
36856034,0.998985
184095a0,0.560202
cb857d4f,0.000006
a49f2976,0.549515
c885c8fb,0.062601
290ad1c1,0.505528
5da44185,0.000091
4e1c0f40,0.000093
6811f516,0.083443
c643494a,0.987435
89b389ae,0.948509
99f69fae,0.046678
85ce64f5,0.257249
f39fda18,0.028107
62fde645,0.000001
54d976e4,0.512513
214093ab,0.000048
9e091904,0.989774
58524bde,0.998526
3a7c5aa7,0.002699
98ff7b84,0.992956
ba3a611d,0.782652
3bde5fa5,0.881500
a0030881,0.543264
2eb4938c,0.281751
9a605545,0.060598
844f2bfa,0.007176
4d5e1ea0,0.707242
e4fbfec8,0.000000
86ce8eca,0.998114
d52c6043,0.000000
21c46c83,0.000000
dfdfb031,0.506947
35e4aaca,0.000000
017bcd36,0.000667
8ae998ba,0.135475
6c08a718,0.436741
a54ad43e,0.621147
587bf099,0.555475
b8e4ba9a,0.000048
d29eff4d,0.086055
5edb551d,0.001863
6eec33e0,0.681407
c2149448,0.584989
bd81b915,0.496764
b10b49f8,0.363333
cf14ef53,0.000094
c27fdbb6,0.987280
e4351dd8,0.073133
1ca3c9ec,0.403694
